name,hasCustomObject,keyPrefix,label,labelPlural,createable,updateable,deletable,activateable,associateEntityType,associateParentEntity,compactLayoutable,custom,customSetting,deepCloneable,defaultImplementation,deprecatedAndHidden,feedEnabled,hasSubtypes,idEnabled,implementedBy,implementsInterfaces,isInterface,isSubtype,layoutable,mergeable,mruEnabled,networkScopeFieldName,queryable,replicateable,retrieveable,searchable,undeletable,DescribeFields,searchLayoutable,triggerable,RecordTypeInfos
SBQQ__WebQuote__c,true,a4r,Web Quote,Web Quotes,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SBQQ__WebQuoteLine__c,true,a4q,Web Quote Line,Web Quote Lines,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SchedulingConstraint,true,0hA,Scheduling Constraint,Scheduling Constraints,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,false,,,,
SchedulingObjective,,0no,Scheduling Objective,Scheduling Objectives,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
SchedulingObjectiveParameter,,0np,Scheduling Objective Parameter,Scheduling Objective Parameters,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
SchedulingRule,,0Md,Scheduling Rule,Scheduling Rules,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
SchedulingRuleParameter,,0hm,Scheduling Rule Parameter,Scheduling Rule Parameters,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
SchedulingWorkspace,true,19D,Scheduling Workspace,Scheduling Workspaces,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SchedulingWorkspaceTerritory,true,19E,Scheduling Workspace Territory,Scheduling Workspace Territories,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
Scontrol,,01N,Custom S-Control,Custom S-Controls,false,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
Scorecard,true,01f,Scorecard,Scorecards,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,,
ScorecardAssociation,true,0Qn,Scorecard Association,Scorecard Associations,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,false,false,true,,,,
ScorecardMetric,true,0Om,Scorecard Metric,Scorecard Metrics,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,,
SearchActivity,,0JO,SearchActivity,Knowledge Search Activity,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
SearchIndexJobStatusEvent,,1BG,Search Index Job Changed Event,Search Index Job Changed Event,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,true,
SearchLayout,,4co,Search Layout,Search Layouts,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,false,,,,
SearchPromotionRule,,0MD,Promoted Search Term,Promoted Search Terms,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,,
SecurityCustomBaseline,,09v,Security Custom Baseline,Security Custom Baselines,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Seller,true,0q6,Seller,Sellers,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SerializedProduct,true,0jR,Serialized Product,Serialized Products,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SerializedProductTransaction,true,0jM,Serialized Product Transaction,Serialized Product Transactions,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,false,,true,true,
ServiceAppointment,true,08p,Service Appointment,Service Appointments,true,true,true,false,,,true,false,false,false,,false,true,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ServiceAppointmentCapacityUsage,true,0VR,Service Appointment Capacity Usage,Service Appointment Capacity Usages,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,false,,,,
ServiceAppointmentStatus,,,Service Appointment Status Value,Service Appointment Status Value,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ServiceCrew,true,1cr,Service Crew,Service Crews,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ServiceCrewMember,true,1cm,Service Crew Member,Service Crew Members,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ServiceReport,true,1SR,Service Report,Service Reports,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,true,
ServiceReportLayout,,0SL,Service Report Layout,Service Report Layouts,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,false,true,false,false,,,,
ServiceResource,true,0Hn,Service Resource,Service Resources,true,true,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,false,,true,true,
ServiceResourceCapacity,true,0Hy,Resource Capacity,Resource Capacities,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,false,,true,true,
ServiceResourcePreference,true,0l6,Service Resource Preference,Service Resource Preferences,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,false,,,,
ServiceResourceSkill,true,0Hv,Service Resource Skill,Service Resource Skills,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,false,,true,true,
ServiceSetupProvisioning,,9gd,Service Setup Provisioning,Service Setup Provisionings,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
ServiceTerritory,true,0Hh,Service Territory,Service Territories,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ServiceTerritoryLocation,true,1Sl,Service Territory Location,Service Territory Locations,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
ServiceTerritoryMember,true,0Hu,Service Territory Member,Service Territory Members,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,false,,true,true,
SessionPermSetActivation,,5Pa,Session Permission Set Activation,Session Permission Set Activations,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,false,true,false,false,,,,
SetupAssistantStep,,3Ys,Setup Assistant Step,Setup Assistant Steps,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,true,
SetupAuditTrail,,0Ym,Setup Audit Trail Entry,Setup Audit Trail Entries,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
SetupDataSynchronization,true,1CT,Setup Data Synchronization,Setup Data Synchronizations,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
SetupEntityAccess,,0J0,Setup Entity Access,Setup Entity Access,true,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
SharingRecordCollection,true,0iB,Record Collection,Record Collections,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,false,,true,true,
SharingRecordCollectionItem,true,0iC,Record Collection Item,Record Collection Items,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,true,
SharingRecordCollectionMember,true,0iE,Record Collection Member,Record Collection Members,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,true,
sharinpix__BoxingTask__c,true,a0l,SharinPix Boxing Task,SharinPix Boxing Tasks,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
sharinpix__ChecklistResult__c,true,a10,SharinPix Checklist Result,SharinPix Checklist Results,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
sharinpix__EinsteinDataset__c,true,a0n,SharinPix Einstein Dataset,SharinPix Einstein Datasets,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
sharinpix__EinsteinLabel__c,true,a0o,SharinPix Einstein Label,SharinPix Einstein Labels,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
sharinpix__EinsteinModel__c,true,a0q,SharinPix Einstein Model,SharinPix Einstein Models,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
sharinpix__EinsteinModelHistory__c,true,a0p,SharinPix Einstein Model History,SharinPix Einstein Model Histories,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
sharinpix__EinsteinReviewerSetting__mdt,true,m01,SharinPix Einstein Reviewer Setting,SharinPix Einstein Reviewer Settings,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
sharinpix__EinsteinVisionProject__c,true,a0r,SharinPix Einstein Vision Project,SharinPix Einstein Vision Projects,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
sharinpix__FormElement__c,true,a11,SharinPix Form Element,SharinPix Form Elements,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
sharinpix__FormQuestion__c,true,a12,SharinPix Form Question,SharinPix Form Questions,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
sharinpix__FormResponse__c,true,a13,SharinPix Form Response,SharinPix Form Responses,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
sharinpix__FormTemplate__c,true,a14,SharinPix Form Template,SharinPix Form Templates,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
sharinpix__MediaImport__c,true,a15,SharinPix Media Import,SharinPix Media Imports,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
sharinpix__PdfTemplate__c,true,a16,SharinPix Pdf Template,SharinPix Pdf Templates,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
sharinpix__ReviewSet__c,true,a0s,SharinPix Review Set,SharinPix Review Sets,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
sharinpix__Share__c,true,a17,SharinPix Share,SharinPix Shares,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
sharinpix__SharinPix_Chatter__c,true,a0w,SharinPix Chatter,SharinPix Chatter,true,true,true,false,,,true,true,false,false,,false,true,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
sharinpix__SharinPix_Search_Affix__mdt,true,m05,SharinPix Search Affix,SharinPix Search Affixes,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
sharinpix__SharinPixAlbum__c,true,a0t,SharinPix Album,SharinPix Albums,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
sharinpix__SharinPixBypass__mdt,true,m02,SharinPix Bypass,SharinPix Bypass,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
sharinpix__SharinPixCache__c,true,a18,SharinPix Cache,SharinPix Cache,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
sharinpix__SharinPixFile__c,true,a19,SharinPix File,SharinPix Files,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
sharinpix__SharinPixImage__c,true,a0u,SharinPix Image,SharinPix Images,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
sharinpix__SharinPixPermission__c,true,a0v,SharinPix Permission,SharinPix Permissions,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
sharinpix__SharinPixPlanItem__c,true,a1A,SharinPix Plan Item,SharinPix Plan Items,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
sharinpix__SharinPixPlanSetting__mdt,true,m06,SharinPix Plan Setting,SharinPix Plan Settings,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
sharinpix__SharinPixSecuredToken__mdt,true,m07,SharinPix Secured Token,SharinPix Secured Tokens,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
sharinpix__SharinPixSyncSetting__mdt,true,m03,SharinPix Sync Setting,SharinPix Sync Settings,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
sharinpix__SharinPixTag__c,true,a1C,SharinPix Tag,SharinPix Tags,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
sharinpix__SharinPixTagImage__c,true,a1B,SharinPix Tag Image,SharinPix Tag Images,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
sharinpix__SharinPixTransformation__mdt,true,m04,SharinPix Transformation,SharinPix Transformations,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
sharinpix__Sketch__c,true,a1E,SharinPix Sketch,SharinPix Sketches,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
sharinpix__SketchTemplate__c,true,a1D,SharinPix Sketch Template,SharinPix Sketch Templates,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
sharinpix__Visit__c,true,a0y,SharinPix Visit,SharinPix Visits,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
sharinpix__VisitReport__c,true,a0x,SharinPix Visit Report,SharinPix Visit Reports,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
Shift,true,0a0,Shift,Shifts,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ShiftPattern,true,1w1,Shift Pattern,Shift Patterns,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ShiftPatternEntry,true,1w2,Shift Pattern Entry,Shift Pattern Entries,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ShiftSchedulingOperation,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShiftStatus,,,Shift Status Value,Shift Status Value,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ShiftTemplate,true,0iJ,Shift Template,Shift Templates,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,false,,true,,
Shipment,true,0OB,Shipment,Shipments,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ShipmentItem,true,0ob,Shipment Item,Shipment Items,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
Site,true,0DM,Site,Sites,false,false,false,false,,,false,false,false,false,,false,true,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
SiteDetail,,0GV,Site Detail,Site Details,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,false,,,,
SiteIframeWhiteListUrl,,0Xs,Trusted Domains for Inline Frames,Trusted Domains for Inline Frames,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
SiteMarketingDataExtensionMapping,,8Cm,Site Marketing Data Extension Mapping,Site Marketing Data Extension Mappings,false,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,true,
SiteRedirectMapping,,0H0,Site Redirect Mapping,Site Redirect Mapping,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Skill,,0C5,Skill,Skills,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,false,true,true,false,,,,
SkillRequirement,true,0Hx,Skill Requirement,Skill Requirements,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,false,,true,true,
SkillType,,13B,Skill Type,Skill Types,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
SlackAppConversationEvent,,10A,Slack Application Conversation Event,Slack Application Conversation Events,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,true,
slackv2__Message_Destination__c,true,a1J,Message Destination,Message Destinations,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
slackv2__Recent_Channel__c,true,a1K,Recent Channel,Recent Channels,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
slackv2__Setup_Data__c,true,a1L,Setup Data,Setup Data,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
slackv2__Slack_Auth__c,true,a1N,Slack Auth,Slack Auths,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
slackv2__Slack_Message__c,true,a1O,Slack Message,Slack Messages,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
slackv2__Slack_Settings__c,true,a1P,Slack Settings,Slack Settings,true,true,true,false,,,false,true,true,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,,
slackv2__Subscription__c,true,a1T,Subscription,Subscriptions,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
slackv2__Subscription_Condition__c,true,a1Q,Subscription Condition,Subscription Conditions,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
slackv2__Subscription_Error__e,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slackv2__Subscription_Event__e,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slackv2__Subscription_Object__c,true,a1R,Subscription Object,Subscription Objects,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
slackv2__Subscription_Type__c,true,a1S,Subscription Type,Subscription Types,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SocialPersona,true,0SP,Social Persona,Social Personas,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SocialPost,true,0ST,Social Post,Social Posts,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
Solar_Component__c,true,a51,Solar Component,Solar Components,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
SolarGrade_Config__mdt,true,m08,SolarGrade Config,SolarGrade Configs,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
Solution,true,501,Solution,Solutions,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SolutionStatus,,,Solution Status Value,Solution Status Value,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
SPSamlAttributes,,0J4,Service Provider SAML Attribute,Service Provider SAML Attributes,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
SrcPredJobStatusChgEvent,,0xp,Source Prediction Job Status Changed Event,Source Prediction Job Status Changed Events,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,true,
Stamp,,1ST,Stamp,Stamps,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
StampAssignment,,1SA,Stamp Assignment,Stamp Assignments,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
StandardInvocableActionType,,0QO,Standard Invocable Action Type,Standard Invocable Action Types,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
StaticResource,,081,Static Resource,Static Resources,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,true,true,true,false,,,,
StreamActivityAccess,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreamingChannel,true,0M6,Streaming Channel,Streaming Channels,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
Survey,true,0Kd,Survey,Surveys,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,false,,true,true,
Survey__c,true,a1a,Survey,Surveys,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
Survey_Question__c,true,a1Z,Survey Question,Survey Questions,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SurveyEmailBranding,,0Ka,Survey Email Branding,Survey Email Brandings,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
SurveyEngagementContext,,0iK,Survey Engagement Context,Survey Engagement Context,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,true,
SurveyInvitation,true,0Ki,Survey Invitation,Survey Invitations,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
SurveyPage,true,0Ke,Survey Page,Survey Pages,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,true,
SurveyQuestion,,0Ku,Survey Question,Survey Questions,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,true,
SurveyQuestionChoice,true,0Kc,Survey Question Choice,Survey Question Choices,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,true,
SurveyQuestionResponse,true,0Kr,Survey Question Response,Survey Question Responses,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,true,
SurveyQuestionResponse__c,true,a1X,Survey Question Response,Survey Question Responses,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
SurveyQuestionScore,,0Zg,Survey Question Score,Survey Question Scores,false,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,true,
SurveyResponse,true,0My,Survey Response,Survey Responses,false,false,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
SurveySubject,true,0Vk,Survey Subject,Survey Subjects,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
SurveyTaker__c,true,a1Y,Survey Taker,Survey Takers,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SurveyVersion,true,0Ks,Survey Version,Survey Versions,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,false,,true,true,
SurveyVersionAddlInfo,,0iA,Survey Version Additional Info,Survey Version Additional Info,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,true,
Swarm,true,0sW,Swarm,Swarms,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SwarmMember,true,0sR,Swarm Member,Swarm Members,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
TabDefinition,,0KD,Tab Definition,Tab Definitions,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,true,false,,,,
TableauHostMapping,true,0ZP,Tableau Host Mapping,Tableau Host Mappings,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,true,
Task,true,00T,Task,Tasks,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
TaskPriority,,,Task Priority Value,Task Priority Value,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
TaskRelation,,0RT,Task Relation,Task Relations,true,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
TaskStatus,,,Task Status Value,Task Status Value,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
TaskWhoRelation,,,Task Who Relation,Task Who Relations,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
TenantUsageEntitlement,,0UT,Tenant Usage Entitlement,Tenant Usage Entitlements,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,false,true,false,false,,,,
TestSuiteMembership,,0Hd,Test Suite Membership,Test Suite Memberships,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ThirdPartyAccountLink,,0Jr,Third Party Account Link,Third Party Account Links,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,false,false,false,,,,
TimelineObjectDefinition,,0sY,Timeline Object Definition,Timeline Object Definition,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
TimeSheet,true,1ts,Time Sheet,Time Sheets,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
TimeSheetEntry,true,1te,Time Sheet Entry,Time Sheet Entries,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
